c,t,17429,0.984133258
37.7749295,-122.4194155,829,0.046809712
r,o,828,0.046753247
o,n,823,0.04647092
25.7889689,-80.2264393,816,0.046075663
51.165691,10.451526,814,0.045962733
-40.900557,174.885971,813,0.045906268
37.09024,-95.712891,810,0.045736872
44.93867,-73.095454,809,0.045680407
Ã,¤,808,0.045623941
12.9715987,77.5945627,804,0.04539808
43.296482,5.36978,804,0.04539808
35.7795897,-78.6381787,803,0.045341615
a,m,801,0.045228684
60.128161,18.643501,798,0.045059289
Ã,¼,796,0.044946358
e,r,787,0.044438171
3.585242,98.6755979,785,0.04432524
a,r,781,0.044099379
52.132633,5.291266,779,0.043986448
48.877535,2.59016,779,0.043986448
a,m,775,0.043760587
43.16103,-77.6109219,773,0.043647657
40.463667,-3.74922,773,0.043647657
41.2033216,-77.1945247,770,0.043478261
37.7749295,-122.4194155,768,0.04336533
60.128161,18.643501,766,0.0432524
51.7612056,-1.2464674,764,0.043139469
50.0755381,14.4378005,764,0.043139469
a,d,762,0.043026539
46.0564509,14.5080702,762,0.043026539
C,L,760,0.042913608
12.9715987,77.5945627,758,0.042800678
34.0122346,-117.688944,755,0.042631282
48.1367203,11.576754,755,0.042631282
Ã,¼,754,0.042574816
51.5112139,-0.1198244,752,0.042461886
o,w,751,0.042405421
y,Ã,749,0.04229249
55.378051,-3.435973,749,0.04229249
48.856614,2.3522219,749,0.04229249
47.6442625,9.1742591,748,0.042236025
37.09024,-95.712891,744,0.042010164
a,r,744,0.042010164
59.9395237,30.3120206,744,0.042010164
45.5234515,-122.6762071,743,0.041953698
,,742,0.041897233
m,s,740,0.041784303
46.227638,2.213749,740,0.041784303
43.4511771,-80.4983509,738,0.041671372
50.851211,5.683036,738,0.041671372
50.503887,4.469936,738,0.041671372
43.16103,-77.6109219,736,0.041558442
56.130366,-106.346771,736,0.041558442
33.7489954,-84.3879824,733,0.041389046
46.193253,6.234158,729,0.041163185
e,l,727,0.041050254
56.130366,-106.346771,727,0.041050254
47.6062095,-122.3320708,726,0.040993789
38.8951118,-77.0363658,724,0.040880858
46.227638,2.213749,724,0.040880858
37.9100783,-122.0651819,723,0.040824393
46.818188,8.227512,721,0.040711462
44.3148443,-85.6023643,717,0.040485601
41.8781136,-87.6297982,715,0.040372671
t,.,705,0.039808018
45.188529,5.724524,705,0.039808018
54.5259614,-105.2551187,705,0.039808018
43.296482,5.36978,704,0.039751553
35.6840131,-82.0092745,699,0.039469226
52.132633,5.291266,697,0.039356296
47.497912,19.040235,695,0.039243365
12.9715987,77.5945627,694,0.0391869
i,e,693,0.039130435
a,l,692,0.03907397
r,o,691,0.039017504
36.9484528,-81.084811,690,0.038961039
u,s,689,0.038904574
39.90403,116.407526,687,0.038791643
37.7749295,-122.4194155,684,0.038622247
-1.950106,30.058769,682,0.038509317
a,m,681,0.038452851
46.227638,2.213749,681,0.038452851
51.5112139,-0.1198244,681,0.038452851
,,681,0.038452851
45.5086699,-73.5539925,681,0.038452851
6.42375,-66.58973,680,0.038396386
34.2305113,135.1708083,680,0.038396386
35.6840131,-82.0092745,678,0.038283456
56.8375237,60.6032718,676,0.038170525
51.239021,-2.387315,673,0.038001129
,,672,0.037944664
44.93867,-73.095454,668,0.037718803
51.5112139,-0.1198244,664,0.037492942
45.764043,4.835659,664,0.037492942
51.165691,10.451526,664,0.037492942
23.129163,113.264435,663,0.037436477
22.396428,114.109497,663,0.037436477
55.378051,-3.435973,662,0.037380011
34.2305113,135.1708083,662,0.037380011
45.5086699,-73.5539925,661,0.037323546
38.914003,121.614682,660,0.037267081
46.777248,23.5998899,656,0.03704122
38.914003,121.614682,656,0.03704122
46.818188,8.227512,655,0.036984754
e,l,654,0.036928289
37.3860517,-122.0838511,650,0.036702428
22.396428,114.109497,648,0.036589497
30.267153,-97.7430608,648,0.036589497
47.6779496,9.1732384,647,0.036533032
r,o,646,0.036476567
o,s,645,0.036420102
29.5780056,-98.6897451,643,0.036307171
t,o,642,0.036250706
52.0704978,4.3006999,642,0.036250706
r,a,642,0.036250706
37.3852183,-122.1141298,637,0.035968379
51.454513,-2.58791,637,0.035968379
48.1987118,-122.1251418,637,0.035968379
47.3686498,8.5391825,637,0.035968379
45.8130293,15.9778949,636,0.035911914
u,c,636,0.035911914
-14.235004,-51.92528,636,0.035911914
40.6331249,-89.3985283,635,0.035855449
o,n,632,0.035686053
51.165691,10.451526,629,0.035516657
25.6732109,-100.309201,629,0.035516657
37.8715926,-122.272747,627,0.035403727
52.132633,5.291266,626,0.035347261
47.516231,14.550072,626,0.035347261
o,s,624,0.035234331
55.378051,-3.435973,624,0.035234331
o,n,624,0.035234331
42.6334247,-71.3161718,624,0.035234331
37.8715926,-122.272747,621,0.035064935
40.463667,-3.74922,617,0.034839074
52.132633,5.291266,617,0.034839074
e,r,617,0.034839074
51.165691,10.451526,612,0.034556748
